customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharge_tenure_ratio
3525-DVKFN,17,1,2,1,19.4,358.05,0,21.06
1482-OXZSY,30,1,0,2,100.4,2936.25,0,97.88
0377-JBKKT,22,1,0,1,57.95,1271.8,0,57.81
5778-BVOFB,9,1,0,2,59.5,530.05,0,58.89
3373-YZZYM,1,1,0,1,19.2,19.2,0,19.2
2057-ZBLPD,21,1,0,0,86.5,1808.7,1,86.13
0228-MAUWC,19,1,0,0,59.55,1144.6,0,60.24
5502-RLUYV,69,1,0,0,103.95,7446.9,1,107.93
0023-HGHWL,1,0,0,0,25.1,25.1,1,25.1
7663-YJHSN,72,1,2,2,103.95,7556.9,0,104.96
4915-BFSXL,70,1,2,3,68.95,4858.7,0,69.41
3086-RUCRN,66,1,0,2,103.1,6595.0,0,99.92
5215-LNLDJ,7,0,0,0,24.7,149.05,0,21.29
7576-JMYWV,46,1,0,0,110.2,4972.1,0,108.09
9039-RBEEE,39,0,0,3,48.95,1880.85,1,48.23
0257-KXZGU,32,1,0,2,62.45,2045.55,0,63.92
1307-ATKGB,24,1,0,0,89.55,2187.15,0,91.13
8417-FMLZI,6,1,0,3,83.55,477.55,1,79.59
3714-XPXBW,37,1,0,3,78.9,2976.95,0,80.46
1850-AKQEP,8,1,0,1,20.35,178.7,0,22.34
2824-DXNKN,72,1,2,2,71.45,5025.85,0,69.8
5227-JSCFE,71,0,2,3,46.35,3353.4,0,47.23
0848-ZGQIJ,16,1,0,2,94.65,1461.15,0,91.32
3621-CHYVB,57,0,0,2,49.9,2782.4,0,48.81
8042-RNLKO,66,1,1,2,25.45,1699.15,0,25.74
1792-UXAFY,17,1,0,0,89.15,1496.9,1,88.05
5372-FBKBN,21,1,0,1,20.75,452.2,0,21.53
0420-TXVSG,66,1,2,3,66.1,4428.45,0,67.1
6217-TOWGS,17,1,0,2,75.4,1322.55,0,77.8
0515-YPMCW,1,1,0,1,70.45,70.45,1,70.45
0378-XSZPU,58,1,1,3,60.3,3563.8,1,61.44
1045-LTCYT,8,1,0,3,21.05,139.75,0,17.47
1544-JJMYL,27,1,1,3,69.35,1927.3,0,71.38
4636-JGAAI,34,1,0,1,88.85,3000.25,0,88.24
6874-SGLHU,30,1,1,2,97.0,3021.3,0,100.71
5951-AOFIH,33,1,0,3,66.4,2245.4,0,68.04
4729-XKASR,1,0,0,0,24.75,24.75,1,24.75
3059-NGMXB,14,1,0,1,69.2,944.65,0,67.47
8652-YHIYU,16,1,1,3,79.5,1264.2,0,79.01
5278-PNYOX,49,1,2,3,100.65,4917.75,0,100.36
5449-FIBXJ,19,1,0,0,103.3,2012.7,1,105.93
3486-HOOGQ,70,1,2,2,79.7,5743.3,0,82.05
5061-PBXFW,32,1,0,2,61.4,1864.65,0,58.27
8630-FJLIB,18,1,0,0,69.8,1221.65,0,67.87
3891-NLXJB,37,0,2,1,40.55,1390.85,0,37.59
4749-OJKQU,4,1,0,0,75.65,302.35,0,75.59
0577-WHMEV,16,1,0,0,90.7,1374.9,0,85.93
5453-AXEPF,17,1,0,2,80.5,1336.9,0,78.64
3639-XJHKQ,19,1,0,0,60.6,1297.8,0,68.31
3716-LRGXK,60,1,2,3,101.15,6067.4,0,101.12
2263-SFSQZ,51,1,2,1,24.95,1222.25,0,23.97
9950-MTGYX,28,1,2,3,20.3,487.95,0,17.43
3397-AVTKU,43,1,2,0,60.0,2548.55,0,59.27
4825-FUREZ,42,1,2,0,20.25,835.5,0,19.89
9837-BMCLM,3,1,0,0,78.5,242.05,1,80.68
2672-OJQZP,1,1,0,1,44.75,44.75,0,44.75
0137-UDEUO,3,1,0,1,19.85,63.75,1,21.25
3134-DSHVC,63,1,2,3,98.0,6218.45,0,98.71
6161-UUUTA,3,1,0,0,79.9,260.9,1,86.97
7821-DPRQE,68,1,0,0,107.7,7320.9,0,107.66
6543-XRMYR,30,1,0,0,99.7,2967.35,1,98.91
2001-EWBQU,60,1,2,0,104.7,6333.8,0,105.56
4925-LMHOK,15,1,0,3,58.6,939.7,1,62.65
1608-GMEWB,45,1,0,2,93.9,4200.25,0,93.34
6695-AMZUF,70,1,2,3,86.45,5950.2,0,85.0
1455-UGQVH,10,1,0,0,98.5,1037.75,1,103.78
8410-BGQXN,4,1,0,1,19.4,93.4,0,23.35
8280-MQRQN,1,1,0,1,50.45,50.45,1,50.45
1619-YWUBB,68,1,2,3,24.95,1614.9,0,23.75
7611-YKYTC,22,1,0,2,75.0,1573.95,0,71.54
2037-SGXHH,38,1,0,0,94.65,3624.3,1,95.38
3178-FESZO,1,1,0,3,100.25,100.25,1,100.25
0365-GXEZS,18,1,0,0,78.2,1468.75,0,81.6
0082-OQIQY,29,1,0,0,94.2,2607.6,0,89.92
6087-MVHJH,16,1,0,0,88.45,1422.1,1,88.88
4603-JANFB,1,1,0,0,69.85,69.85,1,69.85
3018-TFTSU,12,1,0,2,81.7,858.6,1,71.55
3606-SBKRY,31,0,1,0,50.05,1523.4,0,49.14
4806-KEXQR,4,1,0,0,79.9,324.3,1,81.08
0667-NSRGI,48,1,1,1,69.55,3435.6,0,71.58
7083-YNSKY,15,1,0,3,25.4,399.6,1,26.64
6893-ODYYE,50,1,1,3,90.1,4549.45,0,90.99
8242-JSVBO,7,1,0,2,44.65,322.5,0,46.07
2479-BRAMR,41,1,0,2,83.75,3273.55,1,79.84
9541-ZPSEA,68,1,2,3,80.35,5375.15,0,79.05
2665-NPTGL,26,1,0,2,98.1,2510.7,0,96.57
1139-WUOAH,57,0,2,3,53.35,3090.05,0,54.21
4693-VWVBO,3,1,0,0,19.55,61.05,0,20.35
7434-SHXLS,1,1,0,1,20.9,20.9,1,20.9
6937-GCDGQ,19,1,1,2,48.95,955.6,0,50.29
0988-JRWWP,3,1,0,0,54.2,140.4,0,46.8
5075-JSDKI,59,1,2,0,24.45,1493.1,0,25.31
7908-QCBCA,1,1,0,1,69.4,69.4,1,69.4
8644-XYTSV,42,0,0,2,40.15,1626.05,0,38.72
6711-FLDFB,7,1,0,0,74.9,541.15,1,77.31
3873-WOSBC,67,1,2,3,25.6,1784.9,0,26.64
7465-ZZRVX,1,1,0,0,70.35,70.35,0,70.35
7975-JMZNT,66,1,2,2,91.7,6075.9,0,92.06
7251-XFOIL,61,1,0,1,89.2,5500.6,0,90.17
4116-IQRFR,4,1,1,3,24.1,73.1,0,18.27
3714-JTVOV,42,1,0,3,74.15,3229.4,1,76.89
8259-DZLIZ,64,1,1,2,53.85,3399.85,0,53.12
0442-ZXKVS,54,1,1,2,115.6,6431.05,0,119.09
7853-WNZSY,1,1,0,3,19.75,19.75,0,19.75
3120-FAZKD,54,1,2,2,24.05,1230.9,0,22.79
8606-OEGQZ,18,1,2,3,25.3,454.65,0,25.26
0225-ZORZP,3,1,0,0,84.3,235.05,0,78.35
4702-IOQDC,1,1,0,0,70.1,70.1,1,70.1
9489-JMTTN,72,1,2,3,89.75,6595.9,0,91.61
0575-CUQOV,60,1,1,0,97.95,5867.0,0,97.78
0967-BMLBD,11,1,1,1,20.0,196.35,0,17.85
6178-KFNHS,12,1,0,0,78.3,909.25,1,75.77
2830-LEWOA,61,1,1,3,103.9,6449.15,0,105.72
5006-MXVRN,39,1,2,3,20.7,762.45,0,19.55
1264-BYWMS,55,1,0,0,96.8,5283.95,1,96.07
9658-WYUFB,17,1,0,0,94.4,1617.5,1,95.15
8327-WKMIE,37,1,1,3,20.15,785.75,0,21.24
6917-FIJHC,72,1,2,1,26.0,1776.0,0,24.67
5329-KRDTM,72,1,2,3,77.35,5396.25,0,74.95
7797-EJMDP,8,1,0,2,66.05,574.5,0,71.81
3530-VWVGU,22,1,0,1,19.9,400.3,0,18.2
2013-SGDXK,1,1,0,0,84.3,84.3,1,84.3
6368-NWMCE,38,1,0,3,68.15,2656.3,0,69.9
3633-CDBUW,17,1,1,0,80.85,1445.95,0,85.06
0707-HOVVN,70,1,2,2,75.5,5212.65,0,74.47
8580-QVLOC,72,1,2,3,92.45,6440.25,1,89.45
3956-MGXOG,28,1,0,0,80.6,2244.95,0,80.18
9274-UARKJ,15,1,0,2,83.2,1130.0,0,75.33
4077-HWUYD,72,1,2,2,87.55,6463.15,0,89.77
2012-NWRPA,11,1,0,0,99.55,1131.2,1,102.84
8808-ELEHO,8,1,0,0,81.25,585.95,1,73.24
0103-CSITQ,57,1,1,2,109.4,6252.7,0,109.7
3506-LCJDC,1,1,0,2,19.95,19.95,1,19.95
8671-KKKOS,46,0,0,0,45.55,2062.15,0,44.83
7305-ZWMAJ,30,1,1,3,20.7,587.1,0,19.57
9518-XXBXE,10,1,0,0,75.3,720.45,0,72.04
3934-HXCFZ,23,1,0,0,99.25,2186.4,1,95.06
6578-KRMAW,32,1,0,3,93.4,2979.3,0,93.1
4860-IJUDE,13,1,0,3,73.75,956.65,0,73.59
7666-WKRON,39,1,2,0,80.45,3201.55,1,82.09
9688-YGXVR,44,1,0,3,88.15,3973.2,0,90.3
0423-UDIJQ,9,1,0,1,49.2,447.9,0,49.77
1945-XISKS,67,1,2,1,19.65,1335.2,0,19.93
4910-AQFFX,9,1,0,2,79.35,661.25,1,73.47
2154-KVJFF,15,1,0,0,79.75,1111.85,1,74.12
5360-LJCNJ,71,1,2,2,105.15,7555.0,0,106.41
2607-FBDFF,1,1,0,3,49.0,49.0,0,49.0
9647-ERGBE,30,1,0,0,100.05,3046.15,1,101.54
3428-XZMAZ,1,1,0,0,69.35,69.35,1,69.35
1100-DDVRV,17,0,0,1,49.8,836.35,0,49.2
0378-TOVMS,3,1,0,0,85.8,272.2,1,90.73
4355-HBJHH,67,1,2,0,79.7,5293.4,1,79.01
6728-WYQBC,1,1,0,2,20.95,20.95,0,20.95
9058-CBREO,1,1,0,1,50.55,50.55,1,50.55
9029-FEGVJ,32,1,0,1,79.3,2570.0,0,80.31
7216-KAOID,41,1,1,2,19.5,798.2,0,19.47
0318-QUUOB,1,1,0,0,80.55,80.55,1,80.55
6145-NNPNO,1,1,0,2,44.15,44.15,0,44.15
5520-FVEWJ,12,1,0,0,84.5,916.9,1,76.41
5339-TJFEK,62,1,0,0,105.5,6487.2,0,104.63
5572-ZDXHY,22,1,0,1,84.3,1855.65,1,84.35
2074-GUHPQ,17,1,0,3,92.7,1556.85,0,91.58
4625-XMOYM,72,1,2,2,26.25,1988.05,0,27.61
5827-MWCZK,56,1,0,3,96.95,5432.2,0,97.0
1385-TQOZW,9,1,0,3,20.45,147.55,0,16.39
5914-XRFQB,72,1,2,2,115.8,8424.9,0,117.01
4329-YPDDQ,20,1,0,2,108.2,2203.7,0,110.18
4804-NCPET,19,1,2,1,20.2,387.4,0,20.39
3750-CKVKH,2,1,0,0,67.75,116.65,1,58.32
5944-UGLLK,53,0,1,3,54.9,3045.75,0,57.47
8063-GBATB,27,1,0,0,85.25,2287.25,1,84.71
7787-BNTZM,6,1,0,2,20.15,130.5,0,21.75
2252-ISRNH,9,1,1,0,90.35,767.9,0,85.32
9415-TPKRV,8,1,0,0,55.75,446.8,0,55.85
5322-TEUJK,71,1,2,2,114.6,8100.25,0,114.09
4547-KQRTM,10,1,0,2,80.05,830.7,1,83.07
4877-EVATK,1,1,0,1,20.0,20.0,1,20.0
1866-DIOQZ,71,0,1,2,66.8,4689.15,0,66.04
8375-KVTHK,68,1,1,0,100.3,6754.35,0,99.33
2697-NQBPF,34,1,0,0,105.35,3540.65,0,104.14
3709-OIJEA,26,1,1,0,85.2,2184.6,0,84.02
7639-SUPCW,22,1,0,3,48.8,1054.6,1,47.94
1386-ZIKUV,7,1,0,1,18.95,130.55,0,18.65
0599-XNYDO,20,1,0,2,69.8,1540.35,0,77.02
6377-WHAOX,60,1,0,0,106.15,6411.25,0,106.85
6855-VLGOS,72,1,2,0,20.55,1432.55,0,19.9
8999-XXGNS,72,1,1,3,105.75,7629.85,0,105.97
8746-OQQRW,4,1,0,1,25.25,101.9,0,25.48
3181-MIZBN,16,1,0,0,19.75,313.4,0,19.59
0471-ARVMX,62,1,1,0,104.85,6312.9,0,101.82
7766-CLTIC,10,1,0,1,60.95,629.55,0,62.96
5650-YLIBA,31,1,0,0,81.15,2640.55,0,85.18
0825-CPPQH,71,1,2,3,19.1,1372.45,0,19.33
9084-OAYKL,58,1,2,1,20.8,1212.25,0,20.9
6122-LJADA,70,1,2,3,90.15,6237.05,0,89.1
2400-XIWIO,71,1,2,0,90.1,6310.9,0,88.89
7524-VRLPL,69,1,2,3,74.1,5031.0,0,72.91
1069-XAIEM,1,1,0,0,85.05,85.05,1,85.05
7569-NMZYQ,72,1,2,2,118.75,8672.45,0,120.45
5201-USSQZ,26,1,0,3,85.9,2196.45,0,84.48
2105-PHWON,33,1,0,3,95.0,3008.15,0,91.16
1494-EJZDW,10,1,2,1,20.15,220.8,0,22.08
4884-TVUQF,57,1,2,3,101.3,5779.6,0,101.4
8003-EWNDZ,10,1,0,0,21.2,222.65,0,22.26
1897-RCFUM,39,1,1,1,24.2,914.6,0,23.45
9256-JTBNZ,11,1,0,2,20.3,246.3,0,22.39
4658-HCOHW,21,1,0,0,102.8,2110.15,1,100.48
2211-RMNHO,68,1,2,2,85.3,5560.0,0,81.76
2432-TFSMK,18,1,1,3,89.6,1633.0,0,90.72
3440-JPSCL,6,1,0,1,99.95,547.65,1,91.28
4929-ROART,18,1,0,1,56.25,969.85,0,53.88
1834-ABKHQ,52,1,1,2,50.95,2610.65,0,50.2
1741-WTPON,56,1,2,1,115.85,6567.9,0,117.28
3932-IJWDZ,45,1,0,2,103.65,4747.85,0,105.51
1240-HCBOH,67,1,2,1,26.1,1759.55,0,26.26
3594-KADLU,3,0,0,1,35.1,101.1,0,33.7
8065-BVEPF,65,1,0,2,99.1,6496.15,0,99.94
3796-ENZGF,63,1,2,1,67.25,4234.15,0,67.21
1734-ZMNTZ,11,1,2,1,25.0,300.7,0,27.34
2853-CWQFQ,1,1,0,1,59.55,59.55,0,59.55
0813-TAXXS,55,1,2,2,77.8,4323.35,0,78.61
2519-TWKFS,25,1,1,1,55.1,1466.1,0,58.64
2889-FPWRM,72,1,1,2,117.8,8684.8,1,120.62
0626-QXNGV,72,1,2,3,24.15,1776.45,0,24.67
6723-CEGQI,65,0,2,1,45.25,2933.95,0,45.14
6987-XQSJT,54,1,0,0,79.5,4370.25,1,80.93
4732-RRJZC,7,1,0,1,20.25,144.35,0,20.62
9499-XPZXM,72,1,2,2,64.75,4804.75,0,66.73
4338-EYCER,21,1,0,2,54.6,1125.2,0,53.58
3007-FDPEA,2,1,0,2,20.7,39.85,0,19.92
6350-XFYGW,4,1,0,0,94.75,422.4,0,105.6
4290-BSXUX,3,1,0,2,79.65,251.75,1,83.92
8513-OLYGY,72,1,2,3,115.8,8332.15,0,115.72
0311-QYWSS,6,1,0,0,49.45,314.6,0,52.43
8705-DWKTI,52,1,0,3,83.8,4331.4,0,83.3
8755-IWJHN,69,1,0,2,95.35,6382.0,0,92.49
0325-XBFAC,8,1,0,0,94.7,740.3,1,92.54
4480-QQRHC,8,1,0,2,74.05,600.15,0,75.02
0929-PECLO,63,1,0,2,89.6,5538.8,0,87.92
3680-CTHUH,60,1,1,3,116.6,7049.5,0,117.49
1202-KKGFU,12,1,0,2,54.2,690.5,0,57.54
6112-KTHFQ,13,1,0,1,19.3,279.3,0,21.48
1852-XEMDW,22,1,0,1,65.05,1427.55,0,64.89
2462-XIIJB,5,1,0,0,92.5,452.7,1,90.54
4760-XOHVN,1,1,0,1,19.45,19.45,1,19.45
1820-DJFPH,72,1,2,2,24.05,1709.15,0,23.74
9426-SXNHE,2,1,0,2,18.75,53.15,0,26.58
9068-FHQHD,40,1,2,2,20.15,777.35,0,19.43
1269-FOYWN,44,1,1,2,20.0,860.85,0,19.56
9470-YFUYI,71,1,1,2,71.0,5012.1,0,70.59
7817-BOQPW,2,1,0,0,75.55,166.3,1,83.15
7402-EYFXX,26,1,0,0,93.6,2404.1,0,92.47
1853-UDXBW,1,1,0,0,70.0,70.0,1,70.0
9895-VFOXH,1,0,0,1,24.4,24.4,0,24.4
5458-CQJTA,65,1,2,2,74.8,4820.15,1,74.16
1230-QAJDW,3,1,0,1,65.25,209.9,0,69.97
5701-ZIKJE,13,1,0,1,50.55,610.75,0,46.98
5219-YIPTK,33,1,0,0,104.4,3409.6,1,103.32
5032-MIYKT,1,1,0,1,70.7,70.7,0,70.7
7396-VJUZB,4,1,0,1,45.25,155.35,0,38.84
9717-QEBGU,2,1,0,0,70.3,144.0,0,72.0
5172-RKOCB,72,1,2,3,108.95,7875.0,0,109.38
6509-TSGWN,37,1,0,1,26.45,911.6,0,24.64
3540-RZJYU,15,1,0,0,86.2,1270.2,1,84.68
3178-CIFOT,23,1,1,3,19.65,478.1,0,20.79
2091-MJTFX,30,0,0,3,51.2,1561.5,1,52.05
4530-NDRKU,42,1,1,0,19.05,761.85,0,18.14
5985-TBABQ,32,1,1,1,74.75,2282.95,0,71.34
9800-ONTFE,22,1,0,2,75.8,1615.1,0,73.41
6743-HHQPF,42,0,0,3,25.1,1097.15,0,26.12
8455-HIRAQ,8,1,0,1,44.45,369.3,0,46.16
6616-AALSR,65,1,2,3,104.3,6725.3,0,103.47
0883-EIBTI,2,1,0,1,19.5,31.55,1,15.78
9415-ZNBSX,70,1,2,2,89.0,6293.2,0,89.9
4018-KJYUY,22,1,0,3,20.15,432.5,0,19.66
0722-TROQR,4,1,0,0,74.9,321.75,1,80.44
7571-YXDAD,2,1,0,3,74.9,147.15,1,73.58
3884-UEBXB,67,0,2,2,36.15,2434.45,0,36.34
8780-RSYYU,25,1,0,3,19.2,532.1,0,21.28
5537-UXXVS,20,1,0,2,19.25,375.25,0,18.76
1791-PQHBB,2,1,0,3,61.2,125.95,0,62.98
8701-DGLVH,51,1,2,1,20.45,1042.65,0,20.44
8741-LQOBK,46,0,0,2,35.05,1620.25,0,35.22
3393-FMZPV,25,1,0,0,100.25,2387.75,1,95.51
8082-GHXOP,13,1,0,1,44.0,659.35,0,50.72
6402-ZFPPI,25,1,0,1,102.8,2660.2,1,106.41
0980-FEXWF,26,1,1,1,50.35,1285.8,0,49.45
7486-KSRVI,43,1,1,0,100.0,4211.55,1,97.94
3011-WQKSZ,19,1,0,0,20.0,377.55,0,19.87
8443-WVPSS,10,1,0,0,99.85,990.9,1,99.09
3006-XIMLN,2,1,0,2,94.2,193.8,1,96.9
8218-FFJDS,72,1,2,2,86.4,6058.95,0,84.15
1986-PHGZF,18,1,0,3,58.4,964.9,0,53.61
9965-YOKZB,9,1,0,0,83.85,790.15,1,87.79
0504-HHAPI,27,1,0,3,88.3,2467.75,1,91.4
9360-OMDZZ,24,1,0,0,94.1,2322.85,0,96.79
6305-YLBMM,69,1,1,2,104.05,7262.0,1,105.25
0345-XMMUG,46,1,2,3,108.9,4854.3,0,105.53
8024-XNAFQ,72,1,2,2,107.4,7748.75,0,107.62
3647-GMGDH,22,1,0,3,94.7,1914.9,1,87.04
2988-GBIVW,70,1,0,0,90.85,6470.1,0,92.43
2832-SCUCO,2,1,0,0,19.9,57.4,0,28.7
7036-ZZKBD,31,1,0,3,66.4,2019.8,0,65.15
3791-LGQCY,56,1,0,2,100.65,5688.05,1,101.57
0265-PSUAE,16,1,0,2,100.7,1522.7,0,95.17
0463-TXOAK,52,1,2,3,25.6,1334.5,0,25.66
0594-UFTUL,13,1,0,1,19.85,252.0,0,19.38
9509-MPYOD,35,1,1,1,20.75,700.45,0,20.01
9128-CPXKI,59,1,2,0,95.8,5655.45,0,95.86
0129-KPTWJ,72,1,0,0,94.65,6747.35,0,93.71
8166-ZZTFS,66,1,2,2,80.55,5265.1,1,79.77
5855-EIBDE,49,1,2,3,106.65,5174.35,0,105.6
5365-LLFYV,2,1,0,1,45.85,105.6,0,52.8
5956-YHHRX,21,1,0,0,104.35,2271.85,0,108.18
6008-NAIXK,54,0,1,0,55.45,2966.95,0,54.94
2956-GGUCQ,24,1,0,0,78.85,1772.25,1,73.84
1928-BXYIV,1,1,0,0,61.15,61.15,0,61.15
5760-FXFVO,6,1,0,0,78.95,494.95,0,82.49
6595-COKXZ,1,1,0,1,44.45,44.45,1,44.45
0961-ZWLVI,49,1,1,3,109.2,5290.45,0,107.97
5181-OABFK,56,1,2,3,61.3,3346.8,0,59.76
4007-NHVHI,56,1,0,0,96.85,5219.65,0,93.21
7816-VGHTO,6,0,2,1,40.55,217.5,0,36.25
5871-DGTXZ,32,1,1,1,19.8,607.7,0,18.99
7550-WIQVA,50,1,1,0,108.25,5431.4,0,108.63
7544-ZVIKX,58,1,1,2,105.05,6004.85,0,103.53
0016-QLJIS,65,1,2,1,90.45,5957.9,0,91.66
7508-DQAKK,64,1,2,3,86.4,5442.05,0,85.03
5176-OLSKT,66,1,2,2,66.9,4370.25,0,66.22
9356-AXGMP,38,1,1,0,110.7,4428.6,0,116.54
3556-BVQGL,20,1,1,1,20.0,416.45,0,20.82
0362-ZBZWJ,36,1,0,0,84.9,3067.2,1,85.2
8979-CAMGB,64,1,1,0,102.1,6688.1,0,104.5
4211-MMAZN,1,1,0,1,20.25,20.25,1,20.25
7581-EBBOU,60,1,1,3,70.15,4224.7,0,70.41
4274-OWWYO,1,1,0,0,74.35,74.35,1,74.35
5073-RZGBK,50,1,1,2,80.05,4042.2,0,80.84
1541-ETJZO,1,1,0,1,62.05,62.05,1,62.05
2192-CKRLV,72,0,2,0,49.2,3580.95,0,49.74
3154-HMWUU,60,1,2,2,20.5,1198.8,0,19.98
6119-SPUDB,46,0,2,1,38.25,1755.35,0,38.16
6522-OIQSX,69,0,2,3,54.95,3772.5,0,54.67
7813-ZGGAW,31,1,0,2,96.6,2877.95,0,92.84
8748-HFWBO,19,1,1,1,19.9,357.7,0,18.83
1052-QJIBV,71,1,2,3,19.9,1397.3,0,19.68
1319-YLZJG,12,1,0,0,84.6,959.9,0,79.99
4106-HADHQ,39,1,1,3,80.0,3182.95,1,81.61
0723-FDLAY,44,1,1,2,85.25,3704.15,0,84.19
3050-RLLXC,56,1,2,3,81.25,4620.4,0,82.51
9298-WGMRW,72,1,2,2,115.5,8312.75,0,115.45
2369-UAPKZ,5,1,0,1,104.1,541.9,1,108.38
3088-LHEFH,11,1,0,2,79.0,929.3,0,84.48
2778-OCLGR,24,0,0,2,39.1,971.3,1,40.47
6583-KQJLK,15,1,0,0,94.65,1285.05,0,85.67
8544-JNBOX,72,1,2,1,20.8,1521.2,0,21.13
6681-ZSEXG,56,1,2,3,59.5,3389.25,0,60.52
6139-ZZRBQ,64,1,2,2,20.05,1198.05,0,18.72
6116-RFVHN,34,1,0,0,100.45,3414.65,0,100.43
0637-KVDLV,2,1,0,0,76.5,162.45,1,81.22
8884-FEEWR,35,1,1,2,20.6,754.0,0,21.54
3125-RAHBV,22,1,1,3,20.3,467.15,0,21.23
6633-MPWBS,5,1,0,0,49.2,216.9,1,43.38
0373-AIVNJ,9,0,1,1,39.55,373.0,0,41.44
8785-EPNCG,11,1,0,3,23.15,245.2,1,22.29
1682-VCOIO,23,1,1,1,20.45,481.1,0,20.92
5729-KLZAR,4,1,0,0,80.85,302.75,1,75.69
2072-ZVJJX,68,1,2,2,25.25,1728.2,0,25.41
8849-AYPTR,33,1,0,0,91.25,2964.05,0,89.82
9518-IMLHK,31,1,0,2,72.45,2156.25,0,69.56
1582-RAFML,1,1,0,1,60.1,60.1,1,60.1
3646-ITDGM,56,1,2,2,19.7,1051.9,0,18.78
8740-CRYFY,1,1,0,0,78.95,78.95,1,78.95
3569-VLDHH,66,1,1,0,75.1,5013.0,0,75.95
8224-KDLKN,72,1,2,2,25.0,1738.9,0,24.15
7594-LZNWR,34,1,0,3,69.15,2275.1,0,66.91
4001-TSBTV,58,1,0,0,91.55,5511.65,0,95.03
2962-XPMCQ,2,1,0,0,45.15,98.5,1,49.25
8727-XDPUD,37,0,2,3,35.8,1316.9,0,35.59
1043-UXOVO,71,1,2,3,113.15,7993.3,0,112.58
1064-FBXNK,1,1,1,3,19.85,19.85,0,19.85
3996-ZNWYK,71,1,2,3,19.8,1388.45,0,19.56
2878-DHMIN,35,1,1,0,19.9,666.0,0,19.03
7762-ONLJY,6,1,1,1,19.7,94.45,0,15.74
1678-FYZOW,3,1,0,0,79.4,244.65,1,81.55
5795-BKOYE,69,1,1,2,59.1,4134.7,0,59.92
8627-EHGIP,44,0,1,1,53.95,2375.4,1,53.99
7402-PWYJJ,53,1,1,0,91.15,4862.5,0,91.75
5480-TBGPH,24,1,0,3,99.3,2431.35,1,101.31
0018-NYROU,5,1,0,0,68.95,351.5,0,70.3
7501-VTYLJ,2,1,0,1,51.55,106.2,0,53.1
7608-RGIRO,62,1,2,1,24.4,1413.0,0,22.79
0480-BIXDE,19,1,0,0,96.8,1743.05,0,91.74
5895-QSXOD,9,1,0,1,70.05,657.5,0,73.06
9814-AOUDH,53,1,2,3,19.5,1050.5,0,19.82
6175-IRFIT,5,1,0,1,78.75,426.35,0,85.27
8760-ZRHKE,71,1,1,0,69.2,4982.5,0,70.18
1622-HSHSF,1,1,0,1,19.55,19.55,0,19.55
8854-CCVSQ,18,1,0,0,80.65,1451.9,1,80.66
6749-UTDVX,72,1,2,0,103.65,7634.8,0,106.04
5542-DHSXL,4,1,0,1,54.7,235.05,0,58.76
9102-OXKFY,59,1,2,3,54.15,3116.15,0,52.82
0511-JTEOY,1,1,0,1,71.1,71.1,1,71.1
5216-WASFJ,31,1,0,0,84.85,2633.4,0,84.95
7808-DVWEP,3,1,0,2,20.0,49.65,0,16.55
7067-KSAZT,65,1,1,0,106.25,6979.8,1,107.38
2284-VFLKH,49,1,1,3,99.25,4920.8,0,100.42
0366-NQSHS,2,1,0,1,19.35,46.35,0,23.18
6532-YLWSI,53,1,1,2,20.8,1021.8,1,19.28
3807-BPOMJ,55,1,1,0,94.75,5276.1,0,95.93
3892-NXAZG,72,1,2,3,114.05,8289.2,0,115.13
4948-WBBKL,36,1,0,2,74.9,2659.45,0,73.87
4182-BGSIQ,10,1,0,2,19.8,196.75,0,19.68
9300-AGZNL,1,1,0,0,94.0,94.0,1,94.0
0988-AADSA,72,1,2,2,80.85,5824.75,0,80.9
9972-NKTFD,28,1,0,2,54.65,1517.5,0,54.2
3717-LNXKW,38,1,0,2,91.7,3479.05,0,91.55
5734-EJKXG,61,1,1,0,118.6,7365.7,0,120.75
2207-RYYRL,52,1,2,1,24.55,1331.05,0,25.6
6729-FZWSY,67,1,1,1,19.45,1195.95,0,17.85
9695-IDRZR,34,1,2,3,116.15,3946.9,0,116.09
8144-DGHXP,54,1,2,0,80.6,4299.95,0,79.63
7814-LEEVE,1,1,0,2,20.3,20.3,0,20.3
1112-CUNAO,15,1,0,0,89.85,1424.95,1,95.0
5175-AOBHI,4,1,0,1,46.0,193.6,1,48.4
5174-RNGBH,9,1,0,1,66.25,620.55,1,68.95
8631-WUXGY,46,1,0,0,99.8,4391.25,0,95.46
7270-BDIOA,22,1,0,0,90.0,1993.8,1,90.63
9565-JSNFM,38,1,1,2,70.45,2597.6,1,68.36
5906-DVAPM,55,1,1,3,75.0,4213.9,0,76.62
6654-QGBZZ,1,1,0,1,19.9,19.9,0,19.9
8348-JLBUG,64,1,1,3,80.3,5017.7,0,78.4
0607-DAAHE,53,1,2,2,19.75,1052.35,1,19.86
5641-DMBFJ,58,1,2,0,84.3,4916.4,0,84.77
9200-NLNPD,56,0,1,2,54.05,2959.8,0,52.85
2664-XJZNO,72,1,2,3,104.9,7559.55,0,104.99
9732-KPKBW,1,1,0,0,53.95,53.95,1,53.95
3339-EAQNV,72,1,1,3,97.25,7133.1,0,99.07
0921-OHLVP,22,1,0,0,83.05,1799.3,0,81.79
3389-YGYAI,8,1,0,0,105.5,829.55,1,103.69
